gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
67095,2371.706069,0.37224218,0.206298,1.804390641,0.071170089,0.112604201
22066,0.888513416,-2.512632911,1.392969647,-1.80379588,0.071263312,0.112742275
19070,1004.63356,-0.259675609,0.143992961,-1.80339099,0.071326832,0.112833339
70325,106.1479376,-0.445396143,0.246997931,-1.803238352,0.07135079,0.112861809
21744,1.882419207,-1.79053683,0.992993425,-1.803170883,0.071361382,0.112869134
229613,138.5459191,0.328611528,0.182270896,1.802874379,0.071407946,0.112933348
100041840,2.47721727,4.892354527,2.713762387,1.802793992,0.071420574,0.112943886
13449,7.865928357,-1.014531407,0.563006996,-1.801987211,0.071547418,0.113135026
102545,239.1457666,0.535474666,0.297201509,1.801722566,0.071589066,0.11319143
68087,582.8535714,0.225910927,0.125390719,1.801655894,0.071599561,0.113198572
66650,3.364508472,-1.755246474,0.974503551,-1.80116991,0.071676104,0.113310123
100041230,1.062510453,2.468197066,1.370436683,1.801029625,0.071698211,0.113335609
271305,12.11923103,1.005178902,0.558172259,1.800839948,0.07172811,0.113373407
28084,1086.500348,0.30648364,0.170199928,1.8007272,0.071745888,0.113392041
114615,164.8553828,-0.535916314,0.297690769,-1.800244984,0.071821964,0.113502801
100862335,2.683489285,1.307015822,0.726200177,1.799801025,0.071892062,0.113602771
56744,2.587450781,-1.787215301,0.993025183,-1.799768356,0.071897223,0.113602771
244219,97.56845671,0.47630219,0.264677166,1.799559051,0.071930292,0.11364554
66885,2016.551295,0.904279627,0.502713615,1.798796771,0.072050834,0.113826491
219144,1.472882559,2.361830898,1.313096835,1.798672295,0.072070534,0.113848114
74197,212.2775819,-0.361970829,0.201259205,-1.798530546,0.072092973,0.113874059
100502643,1.900278439,2.041544894,1.135409664,1.798068978,0.072166077,0.113980023
622473,0.921836124,2.412515068,1.341828975,1.797930372,0.072188042,0.114005204
18125,1.07321655,-2.717134897,1.511515104,-1.797623384,0.07223671,0.114072549
30806,250.5329361,0.622788466,0.346511565,1.797309321,0.072286527,0.114141698
12217,4.093748993,-1.343638795,0.747681945,-1.797072677,0.072324083,0.114191476
104859,392.1939513,0.360259942,0.200516664,1.796658363,0.072389873,0.114285821
70727,18.1782223,1.431668313,0.796887336,1.796575561,0.072403027,0.114297058
22608,4512.840652,-0.264991412,0.147505394,-1.796486255,0.072417217,0.114309928
192652,317.0002249,0.480676763,0.267587179,1.796337048,0.072440929,0.114328295
574404,3.198632204,1.416733246,0.788674621,1.796346946,0.072439356,0.114328295
14999,152.4333021,0.430868802,0.239888996,1.796117407,0.072475847,0.114364337
18759,3786.521133,-0.250721238,0.13959004,-1.796125546,0.072474553,0.114364337
16371,2909.986472,0.458775454,0.255435107,1.79605482,0.072485799,0.11437051
78718,11.18500886,1.065429434,0.593294281,1.795785781,0.072528593,0.114428496
27373,1072.460433,0.564438329,0.314345183,1.795600376,0.072558096,0.114465505
14635,525.8582246,0.36314277,0.202288355,1.795173872,0.072626002,0.114563086
11886,1835.386521,0.906075269,0.504854699,1.794724841,0.072697551,0.114666397
100503185,12.14089169,-0.922187324,0.514075958,-1.793873668,0.072833335,0.114871001
433102,0.76763067,-2.281851739,1.272183296,-1.793650134,0.072869029,0.114917724
94089,853.7823077,0.365234741,0.203649349,1.793449094,0.072901144,0.114949222
21871,1415.179502,0.649144016,0.36195151,1.793455745,0.072900081,0.114949222
432582,7.562826861,1.172327578,0.653747277,1.79324277,0.072934114,0.114991632
434624,12.91454182,0.641565886,0.357784744,1.793161659,0.072947079,0.115002497
66413,1299.325815,0.272042746,0.151722869,1.793023995,0.072969087,0.115027616
56876,1851.176252,0.405426015,0.226146603,1.792757484,0.07301171,0.115085225
15568,1635.146279,-0.260489234,0.145306624,-1.792686572,0.073023055,0.115093525
68498,3.880686196,-1.161444947,0.647912784,-1.792594583,0.073037773,0.115107141
66915,668.7913927,0.362192953,0.202176687,1.791467451,0.073218313,0.115373376
112422,63.75471648,1.864070165,1.040529044,1.791463848,0.073218891,0.115373376
75668,57.57195759,-0.858224913,0.479248912,-1.790770707,0.073330098,0.115538992
70497,903.6693892,-0.291332754,0.162724235,-1.790346435,0.073398236,0.115636728
12121,58.47360844,-0.769132038,0.429728461,-1.789809396,0.073484558,0.115763094
216350,307.5049383,1.575003637,0.880113664,1.789545715,0.073526972,0.115820274
20273,48.24774959,1.505076505,0.841364924,1.788851022,0.073638811,0.115986794
78408,85.54577101,-0.618332104,0.345721518,-1.788526523,0.0736911,0.116059499
68271,4.236215584,0.97862007,0.547411469,1.787722992,0.07382071,0.116244289
319801,78.87464094,-0.621039595,0.34738911,-1.787734781,0.073818807,0.116244289
192170,815.8075661,0.30481143,0.170538873,1.787342813,0.073882098,0.116331281
26408,513.2292941,-0.342968205,0.191898968,-1.787233188,0.073899807,0.116349489
100502985,4.389530371,-1.192054992,0.667026292,-1.787118449,0.073918346,0.116369
237860,261.2406576,0.618150717,0.345924066,1.786954936,0.073944772,0.116400924
52323,581.7784881,0.323894169,0.181292987,1.786578591,0.074005624,0.116487031
73728,1632.490639,-0.46860272,0.26230017,-1.786513211,0.0740162,0.116493993
269704,3078.848198,0.583957931,0.326901886,1.786340051,0.074044216,0.1165284
67163,2423.256212,0.45140186,0.252717294,1.786192993,0.074068015,0.116556167
23882,5492.671676,0.324323698,0.181583178,1.786088894,0.074084866,0.116572996
14161,1.058468063,-2.676021959,1.498634429,-1.785640252,0.074157525,0.116677628
100526474,1.758841087,-1.965541839,1.101185669,-1.784932273,0.074272303,0.116848508
53310,878.7546297,0.511190853,0.286473172,1.784428365,0.074354085,0.116967452
100503195,6.697181878,-0.982695225,0.550722931,-1.784373175,0.074363047,0.116971831
18996,2.285565804,1.837969339,1.030187104,1.784112159,0.074405442,0.117028795
77543,0.800575608,3.241648184,1.817027566,1.784039078,0.074417315,0.117037748
432768,440.3561835,0.39511576,0.221499544,1.783822005,0.074452593,0.117083504
74747,3161.872114,-0.839372487,0.470633009,-1.783496846,0.074505461,0.117156914
14547,435.4520579,0.342697834,0.192175387,1.783255594,0.074544706,0.117208891
73381,7.470823994,1.429119945,0.801441296,1.783187306,0.074555818,0.117216629
78004,5.895672194,2.018972438,1.13250176,1.78275435,0.0746263,0.117317698
13361,282.3905804,0.575253692,0.322716956,1.78253321,0.074662321,0.117364581
327655,749.8113719,0.547717623,0.30730941,1.7823002,0.07470029,0.117414519
72565,1490.092067,-0.464248519,0.260501494,-1.782133806,0.074727414,0.117447402
21400,65.61986275,-0.655818822,0.368098945,-1.781637332,0.074808393,0.117564916
280668,46.26986344,-0.69874776,0.392228466,-1.781481509,0.074833823,0.11759512
26939,537.4244314,-0.384305267,0.215743882,-1.781303196,0.074862933,0.117631101
100217442,3.158754744,-1.402323939,0.787522766,-1.780677334,0.074965178,0.117781983
242646,6.078950966,-1.335099066,0.749907388,-1.780351931,0.075018383,0.117855797
625342,269.2335555,0.556529525,0.312638774,1.780103978,0.075058946,0.117909739
76626,1282.780291,0.302278537,0.169818659,1.780007799,0.075074684,0.117924679
224703,512.3054986,-0.375282623,0.210917194,-1.779288903,0.075192409,0.118099799
26878,5.952086124,1.806881301,1.015618654,1.779094243,0.075224312,0.118140107
109910,1726.264743,0.323163547,0.18165282,1.779017504,0.075236892,0.118150064
751550,2.14020514,3.040816166,1.709340564,1.77894109,0.075249421,0.118159938
105243,0.981652333,-2.580006736,1.450367718,-1.778863873,0.075262082,0.11817002
382117,78.58253951,0.595355248,0.334715067,1.778692708,0.075290155,0.118204295
19258,447.95207,-0.310245529,0.174432187,-1.77860253,0.075304949,0.118217719
15403,0.679711012,-2.73197353,1.536137105,-1.778469852,0.075326719,0.118242091
12365,0.986073392,2.422750316,1.362423627,1.778265048,0.075360334,0.118285051
66607,6.755105888,-0.904100933,0.508439139,-1.778189097,0.075372803,0.118294815
238323,19.58793174,0.802453733,0.451306536,1.778068051,0.075392679,0.118316202
20355,4.039005874,2.033693054,1.143872772,1.777901445,0.075420043,0.118349336
11947,24530.38831,0.422114853,0.23743282,1.77782858,0.075432013,0.118358311
18572,899.4682009,0.317499248,0.178597122,1.77774,0.075446567,0.118371337
71528,1.363557139,4.012451211,2.257193335,1.777628504,0.075464889,0.118390274
74479,364.0295455,0.667256702,0.375397511,1.777467037,0.07549143,0.118422099
330734,1.652947932,2.238088419,1.259489102,1.776981171,0.075571338,0.118537628
66615,842.1195458,-0.131463155,0.073997633,-1.77658595,0.075636389,0.118629837
70291,1.716569958,-1.783633371,1.004239087,-1.776104311,0.075715726,0.118744434
72183,1109.976987,0.260488925,0.146738169,1.775195419,0.075865626,0.118969667
329877,777.3125533,0.285502151,0.160843461,1.775031137,0.075892746,0.11900234
83486,1542.191565,0.315546879,0.177792373,1.774805489,0.07593001,0.119050911
78287,386.0345257,-0.215840098,0.121629599,-1.774568851,0.075969104,0.119102345
235379,2.174552462,-2.441087619,1.37565292,-1.77449383,0.075981502,0.119111919
433481,0.878658813,-3.094094025,1.743950548,-1.77418679,0.076032259,0.11918162
50754,1066.618838,0.289182191,0.163004926,1.774070256,0.07605153,0.119201959
208263,2038.284371,-0.278109361,0.156800079,-1.773655748,0.07612011,0.119299575
19305,1842.475282,0.409640517,0.231025252,1.773141734,0.076205224,0.119423085
319865,1.742269517,-1.677701634,0.946426923,-1.772668965,0.076283577,0.119535979
407814,2.203001936,3.627624272,2.046564817,1.772543065,0.076304453,0.119558798
69702,120.2386538,0.520544601,0.293700252,1.772366885,0.076333675,0.119582406
72225,1.056726134,-2.067308604,1.166455278,-1.772299927,0.076344783,0.119582406
320133,3.215103663,-1.376753663,0.776801084,-1.772337464,0.076338556,0.119582406
80334,6.749042463,-0.845516659,0.477059576,-1.77235025,0.076336435,0.119582406
14683,15678.70446,-0.254825097,0.143823535,-1.771789965,0.076429429,0.119705088
100861892,4.869971802,1.143435144,0.64541978,1.77161466,0.076458544,0.119740784
70025,265.5241081,-1.151362339,0.649947976,-1.771468458,0.076482833,0.119768916
104718,1204.972881,-1.298982278,0.733393841,-1.771193328,0.076528558,0.119830609
225887,1009.272738,0.392916974,0.221868327,1.770946667,0.076569571,0.119884913
69652,1.315781838,2.402738282,1.356884308,1.770776084,0.076597944,0.119919421
56513,57.36641014,0.380737833,0.215076447,1.770244197,0.07668647,0.120048087
211482,38.04400227,-1.272727653,0.719079907,-1.769939113,0.076737284,0.120117703
100039571,174.6897689,0.428486687,0.242139024,1.769589551,0.076795541,0.12018902
23994,4265.236924,0.272126719,0.153778233,1.769604922,0.076792978,0.12018902
21884,0.84430972,-2.44096208,1.379761689,-1.769118609,0.076874083,0.120299899
74442,1244.681201,0.991008539,0.560180285,1.769088571,0.076879095,0.120299899
76425,334.9473411,0.215249064,0.121700111,1.768684199,0.076946591,0.120395566
17836,0.795467958,3.246924407,1.835937573,1.768537479,0.076971092,0.120423952
69165,1.788172558,-2.558330412,1.446901367,-1.768144304,0.077036782,0.120516768
14130,2.424414337,-1.498901846,0.847885054,-1.767812558,0.077092245,0.120593569
381922,5.911099577,0.883568475,0.499891551,1.767520323,0.077141129,0.120660068
15469,2477.99156,-0.587702729,0.332550535,-1.767258405,0.077184962,0.120718658
100503082,3.717764538,1.80232426,1.020557069,1.766020064,0.077392483,0.12102323
56791,65.35279806,-0.725644754,0.410891194,-1.766026542,0.077391396,0.12102323
17089,673.3800339,0.444517681,0.251720369,1.765918603,0.077409506,0.121039853
328324,1.70398302,-2.038286192,1.154808074,-1.765043246,0.077556498,0.12125968
216393,1.401117332,1.920002319,1.087860382,1.7649345,0.077574775,0.121264547
100861921,1.119041421,-2.335811723,1.323473256,-1.764910408,0.077578824,0.121264547
23963,3.240644528,2.105438711,1.192916803,1.764950166,0.077572141,0.121264547
224656,444.295596,-0.201878273,0.114390655,-1.764814388,0.077594966,0.121279766
100862217,0.824070175,-3.015010913,1.70848287,-1.764729964,0.07760916,0.121282055
214897,735.4309006,-0.339696375,0.192492039,-1.76472948,0.077609242,0.121282055
69562,1446.089944,0.291767295,0.165363757,1.764396862,0.077665186,0.121359465
67467,453.9455425,0.416977607,0.236378994,1.764021414,0.077728374,0.121448179
11852,7138.143035,-0.462819589,0.262394741,-1.763829511,0.077760687,0.121488642
99890,362.6675301,0.479626956,0.271978168,1.763475939,0.077820252,0.121571671
233879,0.876375985,-2.370888277,1.344641544,-1.763212128,0.077864719,0.121631102
56291,529.2429536,-0.397126953,0.225303138,-1.762633918,0.077962253,0.121773411
56808,15.10379612,1.127952184,0.639997089,1.762433305,0.077996116,0.121816255
216274,382.0582312,-0.335256947,0.190291229,-1.761809767,0.078101444,0.121970698
381867,1.584184799,2.086157597,1.184248361,1.761587912,0.078138948,0.122019203
19277,1.312186327,-2.026378452,1.150523175,-1.761266959,0.07819323,0.122093898
77633,117.4737719,0.403515071,0.229112991,1.761205553,0.078203619,0.122100051
320159,65.10819028,-1.164611885,0.661410022,-1.760801691,0.078271973,0.122196697
433801,3.357963003,-1.498643059,0.851148758,-1.76072989,0.078284131,0.122205601
93674,30.97128183,1.648469551,0.93633276,1.760559516,0.078312986,0.122240567
74724,1.183097939,-1.862284709,1.05785441,-1.760435739,0.078333954,0.122263217
105675,484.8322298,0.409264447,0.232502733,1.760256497,0.078364327,0.122280383
72709,446.1520615,-0.706052375,0.401097765,-1.760299949,0.078356963,0.122280383
70796,523.5119681,-0.398857402,0.226585639,-1.760294269,0.078357925,0.122280383
329384,73.44865479,-0.503787309,0.286238728,-1.760024968,0.078403573,0.122331541
13195,2.30752699,1.607631996,0.91352265,1.759816241,0.078438968,0.122376683
71795,786.9273753,-0.406344989,0.230920271,-1.759676562,0.078462662,0.122393478
66369,118.0027448,0.466903726,0.265332742,1.75969133,0.078460157,0.122393478
170737,2136.387842,0.482332812,0.274200013,1.759054665,0.078568224,0.122548048
70065,0.676949146,-2.72875142,1.552427157,-1.757732341,0.078793062,0.12288862
74499,1.917708822,-3.108745696,1.768877472,-1.757468081,0.078838058,0.122948669
100380944,23.59594053,-0.608443315,0.346425373,-1.756347432,0.079029103,0.123236455
71691,1.055482527,-2.217350017,1.26254226,-1.756258058,0.079044355,0.123250089
333883,180.1076363,-0.727894497,0.414722948,-1.755134362,0.079236328,0.123539249
78603,4.566662329,0.911359215,0.51926673,1.755088786,0.079244122,0.123541228
13665,1418.90475,0.306808413,0.174833425,1.754861312,0.079283033,0.123571365
100502684,0.944355951,-2.460977545,1.402331922,-1.75491801,0.079273333,0.123571365
14711,216.9114611,1.325312833,0.755217266,1.754876235,0.07928048,0.123571365
229055,1693.475152,-0.270413063,0.154104231,-1.754741329,0.079303563,0.12359319
76355,157.5793948,0.718552379,0.409557108,1.754461989,0.079351378,0.123657529
23880,33.59236041,1.53086384,0.872664932,1.754240126,0.07938937,0.123706554
102436,32076.17375,0.776113005,0.442550331,1.753728223,0.079477087,0.123833045
664894,16.7081232,0.619633048,0.353345384,1.753618632,0.079495876,0.123852129
544717,35.11947853,0.473406334,0.269976011,1.753512591,0.07951406,0.123870266
100417514,1.133967266,-2.335703689,1.332248663,-1.753204004,0.079566996,0.123942534
71903,0.886277792,-3.106090504,1.77173018,-1.753139693,0.079578032,0.123949527
381375,2.439498127,-1.465927984,0.83622816,-1.753023941,0.079597898,0.123970272
11465,2278.949967,0.316449802,0.180530632,1.752887023,0.079621401,0.12398648
72668,35.58757588,-0.70343481,0.401299308,-1.752893155,0.079620349,0.12398648
233571,33.69259013,1.206103014,0.688187975,1.752577867,0.079674493,0.124058952
211347,3476.536662,0.738353066,0.421472751,1.751840572,0.079801226,0.124246066
13797,0.634593951,-2.65958905,1.519031864,-1.750844807,0.079972646,0.12450272
68262,350.2900742,-1.293802985,0.73901851,-1.750704437,0.079996835,0.124530138
77733,149.1497133,0.396859636,0.226691033,1.750663137,0.080003953,0.12453098
192191,316.7144821,0.335335155,0.191571881,1.750440371,0.080042355,0.124580514
68306,9.423741647,0.734513442,0.419812628,1.749622077,0.080183548,0.124790012
319977,1.224613951,2.843922234,1.625675011,1.749379313,0.080225474,0.124845001
100038440,0.813523749,2.721408138,1.55582159,1.749177512,0.08026034,0.124888994
100217432,6.969625211,0.834793133,0.477283255,1.749051792,0.080282067,0.124912537
233726,4608.872292,-0.260405641,0.148899774,-1.74886526,0.080314313,0.12495244
21406,2746.162416,-0.364008874,0.208164204,-1.748662196,0.080349428,0.124996802
320642,7.197835402,0.744520874,0.425901647,1.748105179,0.080445816,0.125126188
77035,40.5142681,0.768663113,0.439705361,1.748132229,0.080441133,0.125126188
74355,1430.432615,-0.249769823,0.142897803,-1.747891275,0.080482856,0.125173517
69282,1.403839859,1.975335173,1.130267219,1.74767094,0.080521024,0.125222592
11431,89.53060649,0.311357846,0.17820048,1.747233489,0.080596845,0.125309629
18542,225.5118309,-0.935651363,0.535495924,-1.747261407,0.080592004,0.125309629
74105,415.8142371,0.601846168,0.344447514,1.747279756,0.080588823,0.125309629
142682,1729.387419,-0.332726601,0.190437866,-1.747166192,0.080608514,0.125317482
100504592,0.66073405,-2.700775764,1.545877552,-1.747082594,0.080623012,0.12532973
102607,647.385265,0.442861507,0.253521358,1.746841013,0.08066492,0.125384583
